sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_IRFL_0188,IRFL,positive,knowledge_truth,91297384485673383353635796870987358334186311161590559476287260524344941966396,IRFL:throw the book at,Figurative+Literal,idiom,throw the book at,,,"throw the book at | ['To charge with or convict of as many crimes as possible', 'To apply the harshest possible punishment to'] | throw the book at",http://www.idioms4you.com/complete-idioms/throw-the-book-at.html,source_archives/irfl/IRFL_images.zip,images/91297384485673383353635796870987358334186311161590559476287260524344941966396.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0188.jpg,07c3bb03828d670b13d98a146931d05d67af5e37d7af4983b5d5048fe475ba25,262703171c1d0d3d,166,200,JPEG,9193,5.377,90.1872,21.6951,15.8715,2.6,book,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0189,IRFL,positive,labor_technology,95107833587697980835145662514525569440363729398252561431982117897728573003313,IRFL:cost the earth,Figurative+Literal,idiom,cost the earth,,,cost the earth | ['To be a huge expense'] | cost the earth,https://countercurrents.org/2018/02/the-price-of-the-earth/,source_archives/irfl/IRFL_images.zip,images/95107833587697980835145662514525569440363729398252561431982117897728573003313.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0189.jpg,e0632ee1fc5091cccad6fec24c4443e470991ef3cbd1665b32cf0e5f7a9b2dee,794cc26b73725c75,224,225,JPEG,5737,4.8585,43.1381,12.472,13.6725,2.6,earth,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0190,IRFL,positive,power_conflict,93658172195427817498647039774807952028612944131509089664877289407697369060547,IRFL:fight fire with fire,Figurative+Literal,idiom,fight fire with fire,,,fight fire with fire | ['To respond to an attack with a similar or identical counter-attack (e'] | fight fire with fire,https://www.linkedin.com/pulse/fighting-fire-ian-russell,source_archives/irfl/IRFL_images.zip,images/93658172195427817498647039774807952028612944131509089664877289407697369060547.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0190.jpg,a6fcec74511f46d73b7c22c504c9e4926a7906c272407787a29f5e90ae67bd48,227373333b312291,300,250,JPEG,9382,3.0448,64.97,8.8625,13.8362,2.6,fight,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0191,IRFL,positive,knowledge_truth,27213917154439711064135407723232736927175020977516046272222421598764357859735,IRFL:throw the book at,Figurative,idiom,throw the book at,,,"throw the book at | ['To charge with or convict of as many crimes as possible', 'To apply the harshest possible punishment to'] | throw the book at",https://www.youtube.com/watch?v=gknNBnCopiw,source_archives/irfl/IRFL_images.zip,images/27213917154439711064135407723232736927175020977516046272222421598764357859735.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0191.jpg,6f9935c65084fed2874331ccc9879c7c55c5c06e0d262a37e382c722197fdd64,0db38f8df2f3f949,480,360,JPEG,21817,6.3872,63.3986,10.4934,16.082,2.6,book,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0192,IRFL,positive,social_existence,92658927179881355112172901736133940593687003456174166226510465299364656459835,IRFL:put two and two together,Figurative,idiom,put two and two together,,,"put two and two together | ['To figure something out', 'to deduce or discern something'] | put two and two together",https://twitter.com/sammytellem/status/498685688158896131,source_archives/irfl/IRFL_images.zip,images/92658927179881355112172901736133940593687003456174166226510465299364656459835.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0192.jpg,81d308555f9285993dc1efbcf010cd20cc5bc4e39d77240e99ca8fcba676f13c,0311118993930f06,480,676,JPEG,27951,7.173,62.4422,7.8907,16.62,2.6,together,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0193,IRFL,positive,time_mortality,100856336168549322442353356260001931611832628792773569877914083445852699787548,IRFL:round the clock,Figurative+Literal,idiom,round the clock,,,"round the clock | ['nonstop, 24 hours per day'] | round the clock",https://www.dreamstime.com/stock-illustration-around-clock-arrow-shows-hour-work-image49246305,source_archives/irfl/IRFL_images.zip,images/100856336168549322442353356260001931611832628792773569877914083445852699787548.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0193.jpg,7700b8f557db30d636e38e4204b21c4201f2203c3948818da58ba29cd0fb4838,8e0e1f0f278307f1,1300,957,JPEG,78605,4.6336,65.8932,16.2746,17.2361,2.6,clock,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0194,IRFL,positive,knowledge_truth,55416152811714667931872486034340798427904846872015920490202405788918777313412,IRFL:come to mind,Figurative+Literal,idiom,come to mind,,,"come to mind | [""To appear in one's thoughts""] | come to mind",https://www.theguardian.com/lifeandstyle/2018/oct/13/mental-exercises-to-keep-your-brain-sharp,source_archives/irfl/IRFL_images.zip,images/55416152811714667931872486034340798427904846872015920490202405788918777313412.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0194.jpg,6210b3aefa8cf444debf2b0cfa847fa64b1c7654d8824131924f3efe0b2ac9eb,90484c0c36b67430,1200,1200,JPEG,218033,7.172,57.9478,12.8533,17.8764,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0195,IRFL,positive,social_existence,37598251352337148380367984715342165582604400384958047261061432788606803774317,IRFL:put two and two together,Figurative,idiom,put two and two together,,,"put two and two together | ['To figure something out', 'to deduce or discern something'] | put two and two together",https://www.facebook.com/put2n2together/,source_archives/irfl/IRFL_images.zip,images/37598251352337148380367984715342165582604400384958047261061432788606803774317.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0195.jpg,5dc2672b33cd29c2bef8570b4f431f170a94ec006cc6698548a6b7b41cbf6dbe,04108c8692b28ae8,224,225,JPEG,4907,3.8697,115.5127,12.6272,14.7945,2.6,together,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0196,IRFL,positive,knowledge_truth,21918241575110599787902975577288160691925846488258964301518467191482732332389,IRFL:blow someone's mind,Figurative,idiom,blow someone's mind,,,"blow someone's mind | ['To astonish someone, to flabbergast someone'] | blow someone's mind",https://www.istockphoto.com/photo/focused-frowning-man-thinking-blow-mind-emotion-gm997840114-269960295,source_archives/irfl/IRFL_images.zip,images/21918241575110599787902975577288160691925846488258964301518467191482732332389.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0196.jpg,23d9874c13783da32be0b6c89ed88612eab23046c9404a8973e04fcac6947329,e6a6a68697131b19,1024,682,JPEG,94024,6.5765,46.6224,9.2856,16.0658,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0197,IRFL,positive,knowledge_truth,22105630172323167323774978019540833153196953305384094482766768710121418183641,IRFL:come to mind,Figurative+Literal,idiom,come to mind,,,"come to mind | [""To appear in one's thoughts""] | come to mind",http://youict.blogspot.com/2015/11/what-first-this-that-comes-to-your-mind.html,source_archives/irfl/IRFL_images.zip,images/22105630172323167323774978019540833153196953305384094482766768710121418183641.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0197.jpg,0f7ba0c303aad12662f6c98f70690e960d3b6fd582f7e087a88d0c1cb0f9531b,f8fcce8686afade4,1000,950,JPEG,1244836,7.7664,65.067,21.1651,19.1536,2.6,mind,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0198,IRFL,positive,social_existence,93455519359340450631141154790307438647086910650748050983865158714496180056765,IRFL:put two and two together,Figurative,idiom,put two and two together,,,"put two and two together | ['To figure something out', 'to deduce or discern something'] | put two and two together",https://www.englishbaby.com/lessons/7311/eavesdropping/put_two_and_two_together,source_archives/irfl/IRFL_images.zip,images/93455519359340450631141154790307438647086910650748050983865158714496180056765.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0198.jpg,703740db1a85639375fa95e73adcd2c724e253d4c81a3da6d568486925411eb6,00049004a4b4d5b1,270,180,JPEG,6033,4.2821,67.9899,12.2977,14.4349,2.6,together,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0199,IRFL,positive,time_mortality,93471701580865827901102422140889905497585033862736731098140087284152590012915,IRFL:night and day,Figurative+Literal,idiom,night and day,,,"night and day | ['All the time', 'unceasingly', 'Entirely different, opposite', 'nonstop, 24 hours per day', 'round the clock'] | night and day",https://fineartamerica.com/featured/night-and-day-amy-surprenant.html,source_archives/irfl/IRFL_images.zip,images/93471701580865827901102422140889905497585033862736731098140087284152590012915.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0199.jpg,6293a4fdf04335624581dcf0809581e8990f36fc1e80decded5930a122b13548,366ec64e666a5300,900,600,JPEG,81253,6.7128,79.1982,17.5195,18.0452,2.4,clock|time,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0200,IRFL,positive,power_conflict,17326020832684995813518032591351935571717306758298581750927515956366210590673,IRFL:run amok,Figurative,idiom,run amok,,,"run amok | ['To go on a rampage', 'to be in an uncontrollable rage'] | to be in an uncontrollable rage",https://www.inc.com/kevin-daum/is-your-uncontrolled-anger-actually-controlling-you.html,source_archives/irfl/IRFL_images.zip,images/17326020832684995813518032591351935571717306758298581750927515956366210590673.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0200.jpg,4d5afdd9b86003e83949e3fe1dd4269a244c1f97f17839609853597944e06922,988cf8f8f0e8c0e0,1920,1080,JPEG,183964,7.4913,69.5323,10.5955,18.4915,2.2,rage,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0201,IRFL,positive,time_mortality,8613008717000445373942212882750044055818227204399708435777529539949346855183,IRFL:many moons ago,Figurative,idiom,many moons ago,,,many moons ago | ['a (very) long time ago'] | a (very) long time ago,https://historynewsnetwork.org/blog/153540,source_archives/irfl/IRFL_images.zip,images/8613008717000445373942212882750044055818227204399708435777529539949346855183.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0201.jpg,1dde3f5a767b00c705dae34f8900bc72349951881ee348166f1a7d579ff5dc31,f5e0e4998b27c747,676,362,JPEG,42664,7.6509,69.7664,23.8607,18.1896,2.2,time,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0202,IRFL,positive,social_existence,65153002453260638715268656654039475130484354888341347451674625813811485017298,IRFL:bundle of joy,Figurative,idiom,bundle of joy,,,"bundle of joy | ['A newborn baby or child of any age', 'A pet'] | A newborn baby or child of any age",https://www.parents.com/baby/care/newborn/10-things-to-know-about-newborns/,source_archives/irfl/IRFL_images.zip,images/65153002453260638715268656654039475130484354888341347451674625813811485017298.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0202.jpg,607b396671385c0df35304bed73ac3e7762f80b8244b616318b20e3bd977c05b,625161250f2b2371,1800,1200,JPEG,79286,6.5463,34.9024,5.3063,15.6543,2.2,child,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0203,IRFL,positive,choice_journey,6660669431412037386848851501879541745183456063856361057935981767901810934083,IRFL:hit someone for six,Figurative,idiom,hit someone for six,,,"hit someone for six | ['To affect in a devastating way by some unexpected news', 'To hit another person very hard'] | To affect in a devastating way by some unexpected news",https://tcf.org/content/report/7-5-million-workers-face-devastating-unemployment-benefits-cliff-labor-day/,source_archives/irfl/IRFL_images.zip,images/6660669431412037386848851501879541745183456063856361057935981767901810934083.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0203.jpg,31020ae591254006abdd1c5fe21e4c9eb2eabe6f989d26bf4ee1740288df7447,5070f9b612c6c4cd,2959,2088,JPEG,260731,4.8071,46.3234,11.119,15.9036,2.2,way,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0204,IRFL,positive,freedom_constraint,92783082695823866355412227801109609437163167172657947516657679758750488258035,IRFL:up the river,Figurative,idiom,up the river,,,up the river | ['To prison'] | To prison,https://www.entrepreneur.com/article/252914,source_archives/irfl/IRFL_images.zip,images/92783082695823866355412227801109609437163167172657947516657679758750488258035.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0204.jpg,175f246bea279164bb974398163665a268eca9b267c90c0df00f70f3ddfb0ec4,f0cccccc4c4e0e4f,2000,1334,JPEG,336358,7.5805,74.264,22.5751,19.6715,2.2,prison,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0205,IRFL,positive,social_existence,69138252583595368179880561003097590174961044266604224628835853183336147953230,IRFL:name names,Figurative,idiom,name names,,,"name names | ['To identify specific people, especially people involved in misdeeds or other secretive activity'] | To identify specific people, especially people involved in misdeeds or other secretive activity",https://www.nytimes.com/2020/01/18/technology/clearview-privacy-facial-recognition.html,source_archives/irfl/IRFL_images.zip,images/69138252583595368179880561003097590174961044266604224628835853183336147953230.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0205.jpg,a58b42d2c7356c59416178ca287960b269b4eb041d089129f2cdfee940800710,cccbe72b58b0a89a,225,225,JPEG,16440,7.8061,56.8628,38.6004,18.0926,2.2,people,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_IRFL_0206,IRFL,positive,knowledge_truth,55563973625512599571962384262034764697109877084155043757478834018667972437460,IRFL:chew the cud,Figurative,idiom,chew the cud,,,"chew the cud | ['To meditate or ponder before answering', 'to be deep in thought', 'to ruminate'] | to be deep in thought",https://www.truth-seeker.info/does-god-exist/deep-thinking/,source_archives/irfl/IRFL_images.zip,images/55563973625512599571962384262034764697109877084155043757478834018667972437460.jpeg,final_selection_1800/images/irfl/PHL1800_IRFL_0206.jpg,79db388a1435a41900f764dc114ef1ac0261da55019f3ec10fc244694db35d10,d8c9c9d1e1e1e1f1,500,333,JPEG,61393,6.7201,91.5566,10.2672,16.595,2.2,thought,original_IRFL_human_relation_label_is_figurative_or_figurative_plus_literal,medium,false,per_image_rights_review_required,,AI_audited_selected_pending_two_independent_human_reviews
